order,file_path,thumbnail,capture_uuid,page_uri,book_uri,source_rotated,width,height,source_x,source_y,source_w,source_h
728,"https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Manhattan_1908$729/full/1500,/0/default.jpg","https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Manhattan_1908$729/full/100,100/0/default.jpg",NYC_Marriage_Index_Manhattan_1908-728,https://archive.org/details/NYC_Marriage_Index_Manhattan_1908#page/n728,https://archive.org/details/NYC_Marriage_Index_Manhattan_1908,0.0,3720,4545,0,0,3720,4545
729,"https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Manhattan_1908$730/full/1500,/0/default.jpg","https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Manhattan_1908$730/full/100,100/0/default.jpg",NYC_Marriage_Index_Manhattan_1908-729,https://archive.org/details/NYC_Marriage_Index_Manhattan_1908#page/n729,https://archive.org/details/NYC_Marriage_Index_Manhattan_1908,0.0,3568,4547,0,0,3568,4547
730,"https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Manhattan_1908$731/full/1500,/0/default.jpg","https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Manhattan_1908$731/full/100,100/0/default.jpg",NYC_Marriage_Index_Manhattan_1908-730,https://archive.org/details/NYC_Marriage_Index_Manhattan_1908#page/n730,https://archive.org/details/NYC_Marriage_Index_Manhattan_1908,0.0,3720,4543,0,0,3720,4543
731,"https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Manhattan_1908$732/full/1500,/0/default.jpg","https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Manhattan_1908$732/full/100,100/0/default.jpg",NYC_Marriage_Index_Manhattan_1908-731,https://archive.org/details/NYC_Marriage_Index_Manhattan_1908#page/n731,https://archive.org/details/NYC_Marriage_Index_Manhattan_1908,0.0,3570,4547,0,0,3570,4547
732,"https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Manhattan_1908$733/full/1500,/0/default.jpg","https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Manhattan_1908$733/full/100,100/0/default.jpg",NYC_Marriage_Index_Manhattan_1908-732,https://archive.org/details/NYC_Marriage_Index_Manhattan_1908#page/n732,https://archive.org/details/NYC_Marriage_Index_Manhattan_1908,0.0,3720,4544,0,0,3720,4544
733,"https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Manhattan_1908$734/full/1500,/0/default.jpg","https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Manhattan_1908$734/full/100,100/0/default.jpg",NYC_Marriage_Index_Manhattan_1908-733,https://archive.org/details/NYC_Marriage_Index_Manhattan_1908#page/n733,https://archive.org/details/NYC_Marriage_Index_Manhattan_1908,0.0,3574,4548,0,0,3574,4548
734,"https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Manhattan_1908$735/full/1500,/0/default.jpg","https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Manhattan_1908$735/full/100,100/0/default.jpg",NYC_Marriage_Index_Manhattan_1908-734,https://archive.org/details/NYC_Marriage_Index_Manhattan_1908#page/n734,https://archive.org/details/NYC_Marriage_Index_Manhattan_1908,0.0,3720,4547,0,0,3720,4547
735,"https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Manhattan_1908$736/full/1500,/0/default.jpg","https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Manhattan_1908$736/full/100,100/0/default.jpg",NYC_Marriage_Index_Manhattan_1908-735,https://archive.org/details/NYC_Marriage_Index_Manhattan_1908#page/n735,https://archive.org/details/NYC_Marriage_Index_Manhattan_1908,0.0,3567,4552,0,0,3567,4552
736,"https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Manhattan_1908$737/full/1500,/0/default.jpg","https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Manhattan_1908$737/full/100,100/0/default.jpg",NYC_Marriage_Index_Manhattan_1908-736,https://archive.org/details/NYC_Marriage_Index_Manhattan_1908#page/n736,https://archive.org/details/NYC_Marriage_Index_Manhattan_1908,0.0,3728,4545,0,0,3728,4545
737,"https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Manhattan_1908$738/full/1500,/0/default.jpg","https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Manhattan_1908$738/full/100,100/0/default.jpg",NYC_Marriage_Index_Manhattan_1908-737,https://archive.org/details/NYC_Marriage_Index_Manhattan_1908#page/n737,https://archive.org/details/NYC_Marriage_Index_Manhattan_1908,0.0,3728,4547,0,0,3728,4547
738,"https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Manhattan_1908$739/full/1500,/0/default.jpg","https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Manhattan_1908$739/full/100,100/0/default.jpg",NYC_Marriage_Index_Manhattan_1908-738,https://archive.org/details/NYC_Marriage_Index_Manhattan_1908#page/n738,https://archive.org/details/NYC_Marriage_Index_Manhattan_1908,0.0,3720,4544,0,0,3720,4544
739,"https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Manhattan_1908$740/full/1500,/0/default.jpg","https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Manhattan_1908$740/full/100,100/0/default.jpg",NYC_Marriage_Index_Manhattan_1908-739,https://archive.org/details/NYC_Marriage_Index_Manhattan_1908#page/n739,https://archive.org/details/NYC_Marriage_Index_Manhattan_1908,0.0,3565,4548,0,0,3565,4548
740,"https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Manhattan_1908$741/full/1500,/0/default.jpg","https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Manhattan_1908$741/full/100,100/0/default.jpg",NYC_Marriage_Index_Manhattan_1908-740,https://archive.org/details/NYC_Marriage_Index_Manhattan_1908#page/n740,https://archive.org/details/NYC_Marriage_Index_Manhattan_1908,0.0,3720,4547,0,0,3720,4547
741,"https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Manhattan_1908$742/full/1500,/0/default.jpg","https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Manhattan_1908$742/full/100,100/0/default.jpg",NYC_Marriage_Index_Manhattan_1908-741,https://archive.org/details/NYC_Marriage_Index_Manhattan_1908#page/n741,https://archive.org/details/NYC_Marriage_Index_Manhattan_1908,0.0,3569,4551,0,0,3569,4551
742,"https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Manhattan_1908$743/full/1500,/0/default.jpg","https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Manhattan_1908$743/full/100,100/0/default.jpg",NYC_Marriage_Index_Manhattan_1908-742,https://archive.org/details/NYC_Marriage_Index_Manhattan_1908#page/n742,https://archive.org/details/NYC_Marriage_Index_Manhattan_1908,0.0,3720,4545,0,0,3720,4545
743,"https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Manhattan_1908$744/full/1500,/0/default.jpg","https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Manhattan_1908$744/full/100,100/0/default.jpg",NYC_Marriage_Index_Manhattan_1908-743,https://archive.org/details/NYC_Marriage_Index_Manhattan_1908#page/n743,https://archive.org/details/NYC_Marriage_Index_Manhattan_1908,0.0,3567,4547,0,0,3567,4547
744,"https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Manhattan_1908$745/full/1500,/0/default.jpg","https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Manhattan_1908$745/full/100,100/0/default.jpg",NYC_Marriage_Index_Manhattan_1908-744,https://archive.org/details/NYC_Marriage_Index_Manhattan_1908#page/n744,https://archive.org/details/NYC_Marriage_Index_Manhattan_1908,0.0,3712,4544,0,0,3712,4544
745,"https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Manhattan_1908$746/full/1500,/0/default.jpg","https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Manhattan_1908$746/full/100,100/0/default.jpg",NYC_Marriage_Index_Manhattan_1908-745,https://archive.org/details/NYC_Marriage_Index_Manhattan_1908#page/n745,https://archive.org/details/NYC_Marriage_Index_Manhattan_1908,0.0,3569,4547,0,0,3569,4547
746,"https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Manhattan_1908$747/full/1500,/0/default.jpg","https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Manhattan_1908$747/full/100,100/0/default.jpg",NYC_Marriage_Index_Manhattan_1908-746,https://archive.org/details/NYC_Marriage_Index_Manhattan_1908#page/n746,https://archive.org/details/NYC_Marriage_Index_Manhattan_1908,0.0,3720,4546,0,0,3720,4546
747,"https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Manhattan_1908$748/full/1500,/0/default.jpg","https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Manhattan_1908$748/full/100,100/0/default.jpg",NYC_Marriage_Index_Manhattan_1908-747,https://archive.org/details/NYC_Marriage_Index_Manhattan_1908#page/n747,https://archive.org/details/NYC_Marriage_Index_Manhattan_1908,0.0,3580,4551,0,0,3580,4551
748,"https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Manhattan_1908$749/full/1500,/0/default.jpg","https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Manhattan_1908$749/full/100,100/0/default.jpg",NYC_Marriage_Index_Manhattan_1908-748,https://archive.org/details/NYC_Marriage_Index_Manhattan_1908#page/n748,https://archive.org/details/NYC_Marriage_Index_Manhattan_1908,0.0,3720,4544,0,0,3720,4544
749,"https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Manhattan_1908$750/full/1500,/0/default.jpg","https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Manhattan_1908$750/full/100,100/0/default.jpg",NYC_Marriage_Index_Manhattan_1908-749,https://archive.org/details/NYC_Marriage_Index_Manhattan_1908#page/n749,https://archive.org/details/NYC_Marriage_Index_Manhattan_1908,0.0,3567,4550,0,0,3567,4550
750,"https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Manhattan_1908$751/full/1500,/0/default.jpg","https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Manhattan_1908$751/full/100,100/0/default.jpg",NYC_Marriage_Index_Manhattan_1908-750,https://archive.org/details/NYC_Marriage_Index_Manhattan_1908#page/n750,https://archive.org/details/NYC_Marriage_Index_Manhattan_1908,0.0,3720,4546,0,0,3720,4546
751,"https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Manhattan_1908$752/full/1500,/0/default.jpg","https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Manhattan_1908$752/full/100,100/0/default.jpg",NYC_Marriage_Index_Manhattan_1908-751,https://archive.org/details/NYC_Marriage_Index_Manhattan_1908#page/n751,https://archive.org/details/NYC_Marriage_Index_Manhattan_1908,0.0,3572,4550,0,0,3572,4550
752,"https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Manhattan_1908$753/full/1500,/0/default.jpg","https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Manhattan_1908$753/full/100,100/0/default.jpg",NYC_Marriage_Index_Manhattan_1908-752,https://archive.org/details/NYC_Marriage_Index_Manhattan_1908#page/n752,https://archive.org/details/NYC_Marriage_Index_Manhattan_1908,0.0,3712,4547,0,0,3712,4547
753,"https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Manhattan_1908$754/full/1500,/0/default.jpg","https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Manhattan_1908$754/full/100,100/0/default.jpg",NYC_Marriage_Index_Manhattan_1908-753,https://archive.org/details/NYC_Marriage_Index_Manhattan_1908#page/n753,https://archive.org/details/NYC_Marriage_Index_Manhattan_1908,0.0,3571,4553,0,0,3571,4553
754,"https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Manhattan_1908$755/full/1500,/0/default.jpg","https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Manhattan_1908$755/full/100,100/0/default.jpg",NYC_Marriage_Index_Manhattan_1908-754,https://archive.org/details/NYC_Marriage_Index_Manhattan_1908#page/n754,https://archive.org/details/NYC_Marriage_Index_Manhattan_1908,0.0,3720,4544,0,0,3720,4544
755,"https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Manhattan_1908$756/full/1500,/0/default.jpg","https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Manhattan_1908$756/full/100,100/0/default.jpg",NYC_Marriage_Index_Manhattan_1908-755,https://archive.org/details/NYC_Marriage_Index_Manhattan_1908#page/n755,https://archive.org/details/NYC_Marriage_Index_Manhattan_1908,0.0,3571,4548,0,0,3571,4548
756,"https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Manhattan_1908$757/full/1500,/0/default.jpg","https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Manhattan_1908$757/full/100,100/0/default.jpg",NYC_Marriage_Index_Manhattan_1908-756,https://archive.org/details/NYC_Marriage_Index_Manhattan_1908#page/n756,https://archive.org/details/NYC_Marriage_Index_Manhattan_1908,0.0,3720,4546,0,0,3720,4546
757,"https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Manhattan_1908$758/full/1500,/0/default.jpg","https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Manhattan_1908$758/full/100,100/0/default.jpg",NYC_Marriage_Index_Manhattan_1908-757,https://archive.org/details/NYC_Marriage_Index_Manhattan_1908#page/n757,https://archive.org/details/NYC_Marriage_Index_Manhattan_1908,0.0,3580,4551,0,0,3580,4551
758,"https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Manhattan_1908$759/full/1500,/0/default.jpg","https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Manhattan_1908$759/full/100,100/0/default.jpg",NYC_Marriage_Index_Manhattan_1908-758,https://archive.org/details/NYC_Marriage_Index_Manhattan_1908#page/n758,https://archive.org/details/NYC_Marriage_Index_Manhattan_1908,0.0,3712,4544,0,0,3712,4544
759,"https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Manhattan_1908$760/full/1500,/0/default.jpg","https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Manhattan_1908$760/full/100,100/0/default.jpg",NYC_Marriage_Index_Manhattan_1908-759,https://archive.org/details/NYC_Marriage_Index_Manhattan_1908#page/n759,https://archive.org/details/NYC_Marriage_Index_Manhattan_1908,0.0,3441,4547,0,0,3441,4547
760,"https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Manhattan_1908$761/full/1500,/0/default.jpg","https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Manhattan_1908$761/full/100,100/0/default.jpg",NYC_Marriage_Index_Manhattan_1908-760,https://archive.org/details/NYC_Marriage_Index_Manhattan_1908#page/n760,https://archive.org/details/NYC_Marriage_Index_Manhattan_1908,0.0,3720,4545,0,0,3720,4545
761,"https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Manhattan_1908$762/full/1500,/0/default.jpg","https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Manhattan_1908$762/full/100,100/0/default.jpg",NYC_Marriage_Index_Manhattan_1908-761,https://archive.org/details/NYC_Marriage_Index_Manhattan_1908#page/n761,https://archive.org/details/NYC_Marriage_Index_Manhattan_1908,0.0,3567,4545,0,0,3567,4545
762,"https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Manhattan_1908$763/full/1500,/0/default.jpg","https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Manhattan_1908$763/full/100,100/0/default.jpg",NYC_Marriage_Index_Manhattan_1908-762,https://archive.org/details/NYC_Marriage_Index_Manhattan_1908#page/n762,https://archive.org/details/NYC_Marriage_Index_Manhattan_1908,0.0,3712,4544,0,0,3712,4544
763,"https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Manhattan_1908$764/full/1500,/0/default.jpg","https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Manhattan_1908$764/full/100,100/0/default.jpg",NYC_Marriage_Index_Manhattan_1908-763,https://archive.org/details/NYC_Marriage_Index_Manhattan_1908#page/n763,https://archive.org/details/NYC_Marriage_Index_Manhattan_1908,0.0,3569,4547,0,0,3569,4547
764,"https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Manhattan_1908$765/full/1500,/0/default.jpg","https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Manhattan_1908$765/full/100,100/0/default.jpg",NYC_Marriage_Index_Manhattan_1908-764,https://archive.org/details/NYC_Marriage_Index_Manhattan_1908#page/n764,https://archive.org/details/NYC_Marriage_Index_Manhattan_1908,0.0,3712,4544,0,0,3712,4544
765,"https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Manhattan_1908$766/full/1500,/0/default.jpg","https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Manhattan_1908$766/full/100,100/0/default.jpg",NYC_Marriage_Index_Manhattan_1908-765,https://archive.org/details/NYC_Marriage_Index_Manhattan_1908#page/n765,https://archive.org/details/NYC_Marriage_Index_Manhattan_1908,0.0,3411,4547,0,0,3411,4547
766,"https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Manhattan_1908$767/full/1500,/0/default.jpg","https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Manhattan_1908$767/full/100,100/0/default.jpg",NYC_Marriage_Index_Manhattan_1908-766,https://archive.org/details/NYC_Marriage_Index_Manhattan_1908#page/n766,https://archive.org/details/NYC_Marriage_Index_Manhattan_1908,0.0,3720,4545,0,0,3720,4545
767,"https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Manhattan_1908$768/full/1500,/0/default.jpg","https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Manhattan_1908$768/full/100,100/0/default.jpg",NYC_Marriage_Index_Manhattan_1908-767,https://archive.org/details/NYC_Marriage_Index_Manhattan_1908#page/n767,https://archive.org/details/NYC_Marriage_Index_Manhattan_1908,0.0,3568,4550,0,0,3568,4550
768,"https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Manhattan_1908$769/full/1500,/0/default.jpg","https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Manhattan_1908$769/full/100,100/0/default.jpg",NYC_Marriage_Index_Manhattan_1908-768,https://archive.org/details/NYC_Marriage_Index_Manhattan_1908#page/n768,https://archive.org/details/NYC_Marriage_Index_Manhattan_1908,0.0,3712,4545,0,0,3712,4545
769,"https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Manhattan_1908$770/full/1500,/0/default.jpg","https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Manhattan_1908$770/full/100,100/0/default.jpg",NYC_Marriage_Index_Manhattan_1908-769,https://archive.org/details/NYC_Marriage_Index_Manhattan_1908#page/n769,https://archive.org/details/NYC_Marriage_Index_Manhattan_1908,0.0,3712,4547,0,0,3712,4547
770,"https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Manhattan_1908$771/full/1500,/0/default.jpg","https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Manhattan_1908$771/full/100,100/0/default.jpg",NYC_Marriage_Index_Manhattan_1908-770,https://archive.org/details/NYC_Marriage_Index_Manhattan_1908#page/n770,https://archive.org/details/NYC_Marriage_Index_Manhattan_1908,0.0,3712,4544,0,0,3712,4544
771,"https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Manhattan_1908$772/full/1500,/0/default.jpg","https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Manhattan_1908$772/full/100,100/0/default.jpg",NYC_Marriage_Index_Manhattan_1908-771,https://archive.org/details/NYC_Marriage_Index_Manhattan_1908#page/n771,https://archive.org/details/NYC_Marriage_Index_Manhattan_1908,0.0,3571,4547,0,0,3571,4547
772,"https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Manhattan_1908$773/full/1500,/0/default.jpg","https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Manhattan_1908$773/full/100,100/0/default.jpg",NYC_Marriage_Index_Manhattan_1908-772,https://archive.org/details/NYC_Marriage_Index_Manhattan_1908#page/n772,https://archive.org/details/NYC_Marriage_Index_Manhattan_1908,0.0,3720,4545,0,0,3720,4545
773,"https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Manhattan_1908$774/full/1500,/0/default.jpg","https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Manhattan_1908$774/full/100,100/0/default.jpg",NYC_Marriage_Index_Manhattan_1908-773,https://archive.org/details/NYC_Marriage_Index_Manhattan_1908#page/n773,https://archive.org/details/NYC_Marriage_Index_Manhattan_1908,0.0,3573,4549,0,0,3573,4549
774,"https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Manhattan_1908$775/full/1500,/0/default.jpg","https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Manhattan_1908$775/full/100,100/0/default.jpg",NYC_Marriage_Index_Manhattan_1908-774,https://archive.org/details/NYC_Marriage_Index_Manhattan_1908#page/n774,https://archive.org/details/NYC_Marriage_Index_Manhattan_1908,0.0,3680,4543,0,0,3680,4543
775,"https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Manhattan_1908$776/full/1500,/0/default.jpg","https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Manhattan_1908$776/full/100,100/0/default.jpg",NYC_Marriage_Index_Manhattan_1908-775,https://archive.org/details/NYC_Marriage_Index_Manhattan_1908#page/n775,https://archive.org/details/NYC_Marriage_Index_Manhattan_1908,0.0,3392,4549,0,0,3392,4549
776,"https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Manhattan_1908$777/full/1500,/0/default.jpg","https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Manhattan_1908$777/full/100,100/0/default.jpg",NYC_Marriage_Index_Manhattan_1908-776,https://archive.org/details/NYC_Marriage_Index_Manhattan_1908#page/n776,https://archive.org/details/NYC_Marriage_Index_Manhattan_1908,0.0,3712,4542,0,0,3712,4542
